Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,is_return,Order_Date_raw,Units_Sold_raw,MRP_raw,Discount_Applied_raw,Revenue_raw,Profit_raw,Units_Recovered_Flag,MRP_Recovered_Flag,MRP_Imputed_Flag,Units_Imputed_Baseline_Flag,Discount_Imputed_Flag,Size_Imputed_Flag,Revenue_Used_Calc_Flag,Units_Sold_Imputed_Flag,Revenue_calc,Revenue_final,Is_Zero_Sales,Date_Missing_Flag,Revenue_Outlier_Flag,Revenue_final_Capped,Revenue_Cap_Value,Profit_Outlier_Flag,Profit_Ratio_Flag,Profit_Capped
3179,Women,Training,SuperRep Go,M,3,5280.57,0.36,0.0,2025-04-24,Online,Mumbai,517.77,False,24-04-2025,3.0,,0.36,0.0,517.77,False,False,True,False,False,True,True,False,10138.6944,10138.6944,False,False,False,10138.6944,,False,False,517.77
3180,Men,Basketball,Zoom Freak,XL,3,6435.66,0.65,0.0,2025-03-05,Online,Pune,1603.13,False,05-03-2025,,,0.65,0.0,1603.13,False,False,True,False,False,False,True,True,6757.442999999999,6757.442999999999,False,False,False,6757.442999999999,,False,False,1603.13
3181,Women,Running,Air Zoom,XL,1,5550.99,0.37,0.0,,Retail,Delhi,2808.0,False,,1.0,,,0.0,2808.0,False,False,True,False,True,False,True,False,3497.1237,3497.1237,False,True,False,3497.1237,,False,False,2808.0
3182,Men,Soccer,Premier III,L,2,5773.245,0.4,0.0,,Retail,Mumbai,42.14,False,,,,,0.0,42.14,False,False,True,False,True,False,True,True,6927.893999999999,6927.893999999999,False,True,False,6927.893999999999,,False,False,42.14
3183,Kids,Soccer,Phantom GT,XL,2,8074.82,0.38,0.0,,Retail,Mumbai,2968.78,False,,2.0,8074.82,,0.0,2968.78,False,False,False,False,True,False,True,False,10012.7768,10012.7768,False,True,False,10012.7768,,False,False,2968.78
3184,Men,Training,ZoomX Invincible,M,2,6897.68,0.42,0.0,2024-10-15,Online,Mumbai,-760.63,False,15-10-2024,,,0.42,0.0,-760.63,False,False,True,False,False,False,True,True,8001.308800000002,8001.308800000002,False,False,False,8001.308800000002,,False,False,-760.63
3185,Kids,Training,SuperRep Go,M,3,9715.85,0.32,0.0,2025-03-12,Online,Pune,-542.2,False,12-03-2025,,9715.85,,0.0,-542.2,False,False,False,False,True,True,True,True,19820.334,19820.334,False,False,False,19820.334,,False,False,-542.2
3186,Men,Basketball,Zoom Freak,M,3,3156.31,0.35,0.0,2024-10-16,Retail,Delhi,540.77,False,2024-10-16,,3156.31,,0.0,540.77,False,False,False,False,True,True,True,True,6154.8045,6154.8045,False,False,False,6154.8045,,False,False,540.77
3187,Kids,Running,Air Zoom,L,0,8979.45,0.37,0.0,2025-01-15,Online,Hyderabad,1709.08,False,2025/01/15,0.0,8979.45,,0.0,1709.08,False,False,False,False,True,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,1709.08
3188,Kids,Lifestyle,Air Force 1,L,2,8024.17,0.6,0.0,2025-02-09,Retail,Pune,2328.33,False,09-02-2025,,8024.17,0.6,0.0,2328.33,False,False,False,False,False,False,True,True,6419.336,6419.336,False,False,False,6419.336,,False,False,2328.33
3189,Men,Basketball,LeBron 20,L,3,6730.48,0.33,13528.26,2025-02-08,Online,Kolkata,1456.87,False,2025/02/08,3.0,6730.48,0.33,13528.26,1456.87,False,False,False,False,False,False,False,False,13528.264799999997,13528.26,False,False,False,13528.26,,False,False,1456.87
3190,Women,Soccer,Phantom GT,7,2,6320.59,0.38,0.0,,Online,Kolkata,457.93,False,,,,,0.0,457.93,False,False,True,False,True,False,True,True,7837.5316,7837.5316,False,True,False,7837.5316,,False,False,457.93
3191,Kids,Soccer,Mercurial Superfly,L,4,6569.65,0.425,0.0,2025-02-04,Retail,Pune,2709.18,False,04-02-2025,4.0,,,0.0,2709.18,False,False,True,False,True,False,True,False,15110.194999999998,15110.194999999998,False,False,False,15110.194999999998,,False,False,2709.18
3192,Kids,Running,Free RN,M,1,6293.58,0.305,0.0,2025-03-16,Online,Pune,2055.67,False,2025-03-16,1.0,,,0.0,2055.67,False,False,True,False,True,False,True,False,4374.038100000001,4374.038100000001,False,False,False,4374.038100000001,,False,False,2055.67
3193,Kids,Running,Pegasus Turbo,11,2,8581.98,0.305,0.0,2025-02-24,Retail,Pune,3969.18,False,2025-02-24,,8581.98,,0.0,3969.18,False,False,False,False,True,False,True,True,11928.9522,11928.9522,False,False,False,11928.9522,,True,False,3967.70565
3194,Kids,Training,SuperRep Go,M,-1,5280.57,0.32,0.0,2023-10-21,Online,Hyderabad,896.94,True,2023-10-21,-1.0,,,0.0,896.94,False,False,True,False,True,False,True,False,-3590.7875999999997,-3590.7875999999997,False,False,False,-3590.7875999999997,,False,False,896.94
3195,Men,Lifestyle,Blazer Mid,XL,1,3259.95,0.26,0.0,2025-03-09,Retail,Delhi,1423.92,False,09-03-2025,1.0,3259.95,,0.0,1423.92,False,False,False,False,True,True,True,False,2412.363,2412.363,False,False,False,2412.363,,False,False,1423.92
3196,Women,Training,ZoomX Invincible,11,1,6897.68,0.385,0.0,,Retail,Kolkata,425.5,False,,1.0,,,0.0,425.5,False,False,True,False,True,False,True,False,4242.0732,4242.0732,False,True,False,4242.0732,,False,False,425.5
3197,Men,Training,Metcon 7,M,-1,5890.69,0.39,0.0,,Online,Delhi,751.76,True,,-1.0,,,0.0,751.76,False,False,True,False,True,False,True,False,-3593.3208999999997,-3593.3208999999997,False,True,False,-3593.3208999999997,,False,False,751.76
3198,Women,Running,Air Zoom,XL,2,5550.99,0.37,0.0,,Online,Delhi,2009.69,False,,,,,0.0,2009.69,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,True,False,6994.2474,,False,False,2009.69
3199,Women,Training,ZoomX Invincible,M,2,6897.68,0.385,0.0,,Online,Kolkata,3873.48,False,,,,,0.0,3873.48,False,False,True,False,True,True,True,True,8484.1464,8484.1464,False,True,False,8484.1464,,False,False,3873.48
3200,Men,Soccer,Premier III,L,2,6308.83,0.4,0.0,,Retail,Pune,-582.02,False,,,6308.83,,0.0,-582.02,False,False,False,False,True,False,True,True,7570.596,7570.596,False,True,False,7570.596,,False,False,-582.02
3201,Women,Training,Flex Trainer,L,3,9608.99,0.37,0.0,,Retail,Mumbai,2866.39,False,,,9608.99,,0.0,2866.39,False,False,False,False,True,False,True,True,18160.9911,18160.9911,False,True,False,18160.9911,,False,False,2866.39
3202,Kids,Running,Pegasus Turbo,10,2,8926.14,0.305,0.0,,Online,Bangalore,1565.51,False,,,8926.14,,0.0,1565.51,False,False,False,False,True,False,True,True,12407.3346,12407.3346,False,True,False,12407.3346,,False,False,1565.51
3203,Women,Training,SuperRep Go,11,3,5280.57,0.16999999999999993,0.0,2025-03-11,Retail,Pune,2854.21,False,11-03-2025,,,0.16999999999999993,0.0,2854.21,False,False,True,False,False,False,True,True,13148.6193,13148.6193,False,False,False,13148.6193,,False,False,2854.21
3204,Men,Soccer,Phantom GT,XL,2,6320.59,0.18,0.0,2024-12-09,Online,Kolkata,3367.72,False,2024-12-09,,,0.18,0.0,3367.72,False,False,True,False,False,True,True,True,10365.767600000001,10365.767600000001,False,False,False,10365.767600000001,,False,False,3367.72
2002,Women,Lifestyle,Dunk Low,7,3,6202.99,0.24,0.0,2024-12-11,Online,Delhi,912.61,False,2024-12-11,,,0.24,0.0,912.61,False,False,True,False,False,False,True,True,14142.817200000001,14142.817200000001,False,False,False,14142.817200000001,,False,False,912.61
3206,Kids,Basketball,Kyrie Flytrap,L,-1,4694.72,0.58,-1971.78,2024-03-25,Retail,Bangalore,3611.24,True,2024-03-25,-1.0,4694.72,0.58,-1971.78,3611.24,False,False,False,False,False,False,False,False,-1971.7824000000003,-1971.78,False,False,False,-1971.78,,False,False,3611.24
3207,Kids,Training,SuperRep Go,M,2,5280.57,0.32,0.0,,Retail,Pune,3909.06,False,,2.0,,,0.0,3909.06,False,False,True,False,True,True,True,False,7181.575199999999,7181.575199999999,False,True,False,7181.575199999999,,False,False,3909.06
3208,Kids,Training,Metcon 7,M,0,5890.69,0.97,0.0,2025-04-12,Retail,Mumbai,2190.72,False,2025/04/12,0.0,,0.97,0.0,2190.72,False,False,True,False,False,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,2190.72
3209,Women,Training,Flex Trainer,M,3,6383.55,0.17,0.0,2024-08-20,Retail,Bangalore,1986.27,False,2024-08-20,,,0.17,0.0,1986.27,False,False,True,False,False,False,True,True,15895.0395,15895.0395,False,False,False,15895.0395,,False,False,1986.27
3210,Women,Training,SuperRep Go,M,4,6344.63,0.32,0.0,,Online,Mumbai,160.73,False,,4.0,6344.63,,0.0,160.73,False,False,False,False,True,False,True,False,17257.3936,17257.3936,False,True,False,17257.3936,,False,False,160.73
3211,Women,Lifestyle,Blazer Mid,L,3,8346.17,0.82,0.0,2024-08-02,Retail,Kolkata,1368.59,False,2024/08/02,,8346.17,0.82,0.0,1368.59,False,False,False,False,False,False,True,True,4506.931800000001,4506.931800000001,False,False,False,4506.931800000001,,False,False,1368.59
3212,Kids,Soccer,Mercurial Superfly,M,4,7670.57,0.425,0.0,2024-10-05,Retail,Kolkata,2025.11,False,2024-10-05,4.0,7670.57,,0.0,2025.11,False,False,False,False,True,False,True,False,17642.310999999998,17642.310999999998,False,False,False,17642.310999999998,,False,False,2025.11
3213,Men,Running,Air Zoom,XL,2,5550.99,0.37,0.0,2024-12-28,Online,Kolkata,3221.7,False,2024-12-28,,,,0.0,3221.7,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,False,False,6994.2474,,False,False,3221.7
3214,Kids,Lifestyle,Dunk Low,XL,3,6202.99,0.39,0.0,2024-09-11,Online,Kolkata,-857.15,False,11-09-2024,,,,0.0,-857.15,False,False,True,False,True,False,True,True,11351.4717,11351.4717,False,False,False,11351.4717,,False,False,-857.15
3215,Men,Soccer,Phantom GT,XL,2,6320.59,0.38,0.0,2024-02-20,Online,Kolkata,2109.68,False,2024-02-20,,,,0.0,2109.68,False,False,True,False,True,False,True,True,7837.5316,7837.5316,False,False,False,7837.5316,,False,False,2109.68
3216,Men,Basketball,Air Jordan,XL,2,6235.71,0.24,0.0,2023-08-14,Online,Mumbai,2508.13,False,2023-08-14,,,,0.0,2508.13,False,False,True,False,True,False,True,True,9478.2792,9478.2792,False,False,False,9478.2792,,False,False,2508.13
3217,Men,Soccer,Tiempo Legend,6,1,4819.75,0.22,3759.41,2025-02-15,Retail,Pune,-514.9,False,2025/02/15,1.0,4819.75,0.22,3759.41,-514.9,False,False,False,False,False,False,False,False,3759.405,3759.41,False,False,False,3759.41,,False,False,-514.9
3218,Men,Running,Air Zoom,6,2,4854.18,0.37,0.0,2024-09-29,Retail,Kolkata,3807.88,False,29-09-2024,,4854.18,,0.0,3807.88,False,False,False,False,True,False,True,True,6116.2668,6116.2668,False,False,False,6116.2668,,False,False,3807.88
3219,Women,Basketball,Air Jordan,XL,2,2277.83,0.040000000000000036,0.0,2025-03-17,Online,Delhi,1151.76,False,2025/03/17,,2277.83,0.040000000000000036,0.0,1151.76,False,False,False,False,False,False,True,True,4373.433599999999,4373.433599999999,False,False,False,4373.433599999999,,False,False,1151.76
3220,Women,Lifestyle,Dunk Low,11,3,6202.99,0.39,0.0,2025-02-16,Online,Bangalore,2731.04,False,16-02-2025,,,,0.0,2731.04,False,False,True,False,True,False,True,True,11351.4717,11351.4717,False,False,False,11351.4717,,False,False,2731.04
3221,Women,Basketball,LeBron 20,XL,2,9682.68,0.88,2323.84,2024-09-21,Online,Pune,1650.44,False,21-09-2024,2.0,9682.68,0.88,2323.84,1650.44,False,False,False,False,False,True,False,False,2323.8432,2323.84,False,False,False,2323.84,,False,False,1650.44
3222,Kids,Basketball,Air Jordan,XL,-1,5300.32,0.24,0.0,2024-10-08,Online,Bangalore,2593.48,True,2024-10-08,-1.0,5300.32,,0.0,2593.48,False,False,False,False,True,False,True,False,-4028.2432,-4028.2432,False,False,False,-4028.2432,,False,False,2593.48
3223,Men,Soccer,Mercurial Superfly,M,2,6569.65,0.425,0.0,,Online,Delhi,3088.54,False,,,,,0.0,3088.54,False,False,True,False,True,False,True,True,7555.097499999999,7555.097499999999,False,True,False,7555.097499999999,,False,False,3088.54
3224,Women,Soccer,Phantom GT,XL,1,9872.38,0.18,8095.35,2025-03-18,Retail,Pune,233.85,False,2025/03/18,1.0,9872.38,0.18,8095.35,233.85,False,False,False,False,False,True,False,False,8095.3516,8095.35,False,False,False,8095.35,,False,False,233.85
3225,Kids,Basketball,Kyrie Flytrap,L,2,7364.6,0.46499999999999997,0.0,2023-12-20,Retail,Kolkata,-458.05,False,2023-12-20,,7364.6,,0.0,-458.05,False,False,False,False,True,False,True,True,7880.122000000001,7880.122000000001,False,False,False,7880.122000000001,,False,False,-458.05
3226,Men,Soccer,Mercurial Superfly,M,2,4585.77,0.425,0.0,2025-02-12,Retail,Pune,-241.59,False,2025/02/12,2.0,4585.77,,0.0,-241.59,False,False,False,False,True,True,True,False,5273.6355,5273.6355,False,False,False,5273.6355,,False,False,-241.59
3227,Women,Training,ZoomX Invincible,7,1,6897.68,0.2,0.0,,Online,Delhi,-604.23,False,,1.0,,0.2,0.0,-604.23,False,False,True,False,False,False,True,False,5518.144,5518.144,False,True,False,5518.144,,False,False,-604.23
3228,Kids,Basketball,LeBron 20,XL,2,6745.63,0.42,0.0,2025-04-19,Retail,Bangalore,3620.9,False,19-04-2025,,6745.63,,0.0,3620.9,False,False,False,False,True,False,True,True,7824.930800000001,7824.930800000001,False,False,False,7824.930800000001,,False,False,3620.9
3229,Kids,Running,Free RN,L,2,6293.58,0.0,0.0,2024-08-19,Retail,Pune,188.96,False,2024/08/19,,,0.0,0.0,188.96,False,False,True,False,False,True,True,True,12587.16,12587.16,False,False,False,12587.16,,False,False,188.96
3230,Men,Soccer,Phantom GT,XL,2,7398.98,0.87,0.0,,Retail,Delhi,3634.75,False,,,7398.98,0.87,0.0,3634.75,False,False,False,False,False,False,True,True,1923.7348,1923.7348,False,True,False,1923.7348,,False,False,3634.75
3231,Men,Lifestyle,Dunk Low,L,3,6406.53,0.9,0.0,2024-12-17,Online,Kolkata,2859.55,False,2024/12/17,,6406.53,0.9,0.0,2859.55,False,False,False,False,False,False,True,True,1921.9589999999996,1921.9589999999996,False,False,False,1921.9589999999996,,False,False,2859.55
3232,Kids,Lifestyle,Air Force 1,L,0,6323.09,0.325,0.0,2023-11-11,Online,Pune,2083.57,False,2023-11-11,0.0,,,0.0,2083.57,False,False,True,False,True,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,2083.57
3233,Men,Soccer,Phantom GT,M,1,4091.68,0.38,0.0,2025-04-26,Retail,Hyderabad,571.8,False,26-04-2025,1.0,4091.68,,0.0,571.8,False,False,False,False,True,False,True,False,2536.8415999999997,2536.8415999999997,False,False,False,2536.8415999999997,,False,False,571.8
3234,Kids,Soccer,Phantom GT,XL,2,6320.59,0.38,0.0,2025-05-14,Online,Delhi,327.76,False,2025/05/14,,,,0.0,327.76,False,False,True,False,True,False,True,True,7837.5316,7837.5316,False,False,False,7837.5316,,False,False,327.76
3235,Women,Training,SuperRep Go,M,0,5280.57,0.75,0.0,,Retail,Hyderabad,1899.62,False,,0.0,,0.75,0.0,1899.62,False,False,True,False,False,True,True,False,0.0,0.0,True,True,False,0.0,,False,False,1899.62
3236,Kids,Lifestyle,Blazer Mid,XL,4,6383.24,0.68,0.0,2025-07-21,Retail,Hyderabad,-37.37,False,2025/07/21,4.0,,0.68,0.0,-37.37,False,False,True,False,False,True,True,False,8170.547199999998,8170.547199999998,False,False,False,8170.547199999998,,False,False,-37.37
3237,Kids,Basketball,LeBron 20,L,3,5596.52,0.42,0.0,2024-08-16,Retail,Mumbai,2926.28,False,2024-08-16,3.0,5596.52,,0.0,2926.28,False,False,False,False,True,False,True,False,9737.944800000001,9737.944800000001,False,False,False,9737.944800000001,,False,False,2926.28
3238,Women,Training,SuperRep Go,XL,1,4420.21,0.32,3005.74,,Retail,Mumbai,705.58,False,,1.0,4420.21,0.32,3005.74,705.58,False,False,False,False,False,False,False,False,3005.7427999999995,3005.74,False,True,False,3005.74,,False,False,705.58
3239,Men,Running,Pegasus Turbo,XL,-1,5644.675,0.305,0.0,,Retail,Mumbai,1810.07,True,,-1.0,,,0.0,1810.07,False,False,True,False,True,False,True,False,-3923.0491250000005,-3923.0491250000005,False,True,False,-3923.0491250000005,,False,False,1810.07
3240,Kids,Basketball,Zoom Freak,9,-1,8776.59,0.35,0.0,2024-05-27,Retail,Hyderabad,-1020.05,True,2024-05-27,-1.0,8776.59,,0.0,-1020.05,False,False,False,False,True,False,True,False,-5704.7835000000005,-5704.7835000000005,False,False,False,-5704.7835000000005,,False,False,-1020.05
3241,Women,Basketball,LeBron 20,XL,2,7477.49,0.42,0.0,2024-12-02,Retail,Bangalore,3176.2,False,02-12-2024,,7477.49,,0.0,3176.2,False,False,False,False,True,False,True,True,8673.888400000002,8673.888400000002,False,False,False,8673.888400000002,,False,False,3176.2
3242,Men,Basketball,LeBron 20,L,2,9677.18,0.59,0.0,2024-08-24,Retail,Bangalore,609.45,False,2024/08/24,,9677.18,0.59,0.0,609.45,False,False,False,False,False,False,True,True,7935.287600000001,7935.287600000001,False,False,False,7935.287600000001,,False,False,609.45
3243,Men,Lifestyle,Air Force 1,L,3,6323.09,0.325,0.0,2024-10-25,Retail,Pune,1943.22,False,25-10-2024,3.0,,,0.0,1943.22,False,False,True,False,True,False,True,False,12804.25725,12804.25725,False,False,False,12804.25725,,False,False,1943.22
3244,Women,Training,Metcon 7,M,0,5890.69,0.39,0.0,2025-03-13,Online,Hyderabad,1750.18,False,2025/03/13,0.0,,,0.0,1750.18,False,False,True,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,1750.18
3245,Women,Running,React Infinity,L,3,6492.155000000001,0.49,0.0,2024-05-19,Retail,Pune,3102.91,False,2024-05-19,3.0,,,0.0,3102.91,False,False,True,False,True,False,True,False,9932.997150000003,9932.997150000003,False,False,False,9932.997150000003,,False,False,3102.91
3246,Men,Running,Air Zoom,7,2,7787.74,0.37,0.0,2025-05-14,Online,Pune,479.25,False,14-05-2025,,7787.74,,0.0,479.25,False,False,False,False,True,False,True,True,9812.5524,9812.5524,False,False,False,9812.5524,,False,False,479.25
3247,Men,Training,ZoomX Invincible,M,1,5888.37,0.385,0.0,,Online,Mumbai,3687.47,False,,1.0,5888.37,,0.0,3687.47,False,False,False,False,True,True,True,False,3621.34755,3621.34755,False,True,False,3621.34755,,False,False,3687.47
3248,Women,Lifestyle,Blazer Mid,12,0,8234.91,0.26,0.0,2024-11-24,Online,Mumbai,2984.1,False,2024-11-24,0.0,8234.91,,0.0,2984.1,False,False,False,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,2984.1
3249,Kids,Lifestyle,Blazer Mid,M,1,4738.25,0.26,0.0,2025-02-25,Online,Bangalore,731.1,False,2025/02/25,1.0,4738.25,,0.0,731.1,False,False,False,False,True,False,True,False,3506.305,3506.305,False,False,False,3506.305,,False,False,731.1
3250,Women,Lifestyle,Air Force 1,L,2,6323.09,0.325,0.0,2024-09-18,Online,Pune,1172.07,False,2024/09/18,,,,0.0,1172.07,False,False,True,False,True,False,True,True,8536.1715,8536.1715,False,False,False,8536.1715,,False,False,1172.07
3251,Men,Soccer,Premier III,7,-1,6735.33,0.4,0.0,2024-10-01,Retail,Kolkata,3462.04,True,01-10-2024,-1.0,6735.33,,0.0,3462.04,False,False,False,False,True,False,True,False,-4041.198,-4041.198,False,False,False,-4041.198,,False,False,3462.04
3252,Men,Basketball,Zoom Freak,10,1,6435.66,0.35,0.0,2024-03-26,Online,Mumbai,-563.83,False,2024-03-26,1.0,,,0.0,-563.83,False,False,True,False,True,False,True,False,4183.179,4183.179,False,False,False,4183.179,,False,False,-563.83
3253,Kids,Running,Air Zoom,10,2,5550.99,0.37,0.0,2025-04-17,Online,Bangalore,2267.92,False,17-04-2025,,,,0.0,2267.92,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,False,False,6994.2474,,False,False,2267.92
3254,Women,Soccer,Mercurial Superfly,M,2,6569.65,0.51,0.0,2024-11-04,Retail,Mumbai,3035.41,False,2024/11/04,,,0.51,0.0,3035.41,False,False,True,False,False,True,True,True,6438.257,6438.257,False,False,False,6438.257,,False,False,3035.41
3255,Kids,Basketball,Air Jordan,XL,-1,6975.67,0.24,0.0,2025-03-02,Online,Bangalore,960.65,True,02-03-2025,-1.0,6975.67,,0.0,960.65,False,False,False,False,True,False,True,False,-5301.5092,-5301.5092,False,False,False,-5301.5092,,False,False,960.65
3256,Men,Training,SuperRep Go,M,3,4814.32,0.32,0.0,,Retail,Hyderabad,-583.08,False,,,4814.32,,0.0,-583.08,False,False,False,False,True,False,True,True,9821.2128,9821.2128,False,True,False,9821.2128,,False,False,-583.08
3257,Women,Running,Free RN,7,-1,7056.01,0.305,0.0,2025-01-19,Retail,Kolkata,1190.89,True,2025-01-19,-1.0,7056.01,,0.0,1190.89,False,False,False,False,True,False,True,False,-4903.926950000001,-4903.926950000001,False,False,False,-4903.926950000001,,False,False,1190.89
3258,Men,Lifestyle,Dunk Low,M,0,6202.99,0.39,0.0,,Online,Mumbai,853.35,False,,0.0,,,0.0,853.35,False,False,True,False,True,False,True,False,0.0,0.0,True,True,False,0.0,,False,False,853.35
3259,Women,Lifestyle,Air Force 1,6,0,7305.78,0.325,0.0,2025-07-04,Retail,Mumbai,573.79,False,04-07-2025,0.0,7305.78,,0.0,573.79,False,False,False,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,573.79
3260,Men,Soccer,Mercurial Superfly,7,1,6569.65,0.425,0.0,2025-06-28,Online,Mumbai,1287.17,False,2025-06-28,1.0,,,0.0,1287.17,False,False,True,False,True,False,True,False,3777.5487499999995,3777.5487499999995,False,False,False,3777.5487499999995,,False,False,1287.17
3261,Men,Basketball,Air Jordan,XL,2,6235.71,0.24,0.0,2024-11-26,Online,Hyderabad,472.79,False,26-11-2024,,,,0.0,472.79,False,False,True,False,True,False,True,True,9478.2792,9478.2792,False,False,False,9478.2792,,False,False,472.79
3262,Women,Basketball,LeBron 20,6,2,6431.1900000000005,0.42,0.0,2024-12-26,Retail,Bangalore,1490.29,False,2024-12-26,,,,0.0,1490.29,False,False,True,False,True,False,True,True,7460.180400000001,7460.180400000001,False,False,False,7460.180400000001,,False,False,1490.29
3263,Women,Running,React Infinity,L,4,6492.155000000001,0.49,0.0,2025-02-23,Online,Mumbai,2278.12,False,23-02-2025,4.0,,,0.0,2278.12,False,False,True,False,True,False,True,False,13243.996200000001,13243.996200000001,False,False,False,13243.996200000001,,False,False,2278.12
3264,Men,Training,Metcon 7,M,2,5890.69,0.13,0.0,2025-06-08,Online,Bangalore,-992.25,False,08-06-2025,2.0,,0.13,0.0,-992.25,False,False,True,False,False,True,True,False,10249.800599999999,10249.800599999999,False,False,False,10249.800599999999,,False,False,-992.25
3265,Women,Soccer,Mercurial Superfly,M,4,6569.65,0.425,0.0,2024-09-22,Retail,Bangalore,2860.71,False,22-09-2024,4.0,,,0.0,2860.71,False,False,True,False,True,False,True,False,15110.194999999998,15110.194999999998,False,False,False,15110.194999999998,,False,False,2860.71
2006,Kids,Training,Flex Trainer,7,3,6383.55,0.37,0.0,,Retail,Delhi,-573.18,False,,3.0,,,0.0,-573.18,False,False,True,False,True,False,True,False,12064.909500000002,12064.909500000002,False,True,False,12064.909500000002,,False,False,-573.18
3267,Kids,Lifestyle,Air Force 1,L,2,6323.09,0.52,0.0,2025-02-15,Retail,Pune,345.92,False,15-02-2025,,,0.52,0.0,345.92,False,False,True,False,False,True,True,True,6070.1664,6070.1664,False,False,False,6070.1664,,False,False,345.92
3268,Men,Soccer,Mercurial Superfly,L,2,6569.65,0.425,0.0,2025-07-11,Retail,Mumbai,1586.4,False,2025-07-11,,,,0.0,1586.4,False,False,True,False,True,False,True,True,7555.097499999999,7555.097499999999,False,False,False,7555.097499999999,,False,False,1586.4
3269,Women,Soccer,Mercurial Superfly,M,2,7268.31,0.425,0.0,2024-12-03,Online,Mumbai,-719.57,False,2024-12-03,,7268.31,,0.0,-719.57,False,False,False,False,True,False,True,True,8358.5565,8358.5565,False,False,False,8358.5565,,False,False,-719.57
3270,Kids,Lifestyle,Dunk Low,XL,3,6202.99,0.39,0.0,2025-06-03,Online,Pune,3619.8,False,2025-06-03,,,,0.0,3619.8,False,False,True,False,True,False,True,True,11351.4717,11351.4717,False,False,False,11351.4717,,False,False,3619.8
3271,Men,Basketball,LeBron 20,6,2,6431.1900000000005,0.42,0.0,2025-05-18,Retail,Hyderabad,545.1,False,18-05-2025,,,,0.0,545.1,False,False,True,False,True,False,True,True,7460.180400000001,7460.180400000001,False,False,False,7460.180400000001,,False,False,545.1
3272,Men,Lifestyle,Blazer Mid,8,3,6383.24,0.26,0.0,,Retail,Hyderabad,-321.24,False,,,,,0.0,-321.24,False,False,True,False,True,False,True,True,14170.792800000001,14170.792800000001,False,True,False,14170.792800000001,,False,False,-321.24
3273,Women,Soccer,Phantom GT,M,-1,5527.7,0.17,-4587.99,2024-02-04,Online,Bangalore,2577.59,True,2024-02-04,-1.0,5527.7,0.17,-4587.99,2577.59,False,False,False,False,False,False,False,False,-4587.991,-4587.99,False,False,False,-4587.99,,False,False,2577.59
3274,Men,Training,SuperRep Go,L,3,6031.14,0.15,15379.41,2025-05-03,Retail,Hyderabad,169.05,False,03-05-2025,3.0,6031.14,0.15,15379.41,169.05,False,False,False,False,False,False,False,False,15379.407000000001,15379.41,False,False,False,15379.41,,False,False,169.05
3275,Women,Soccer,Premier III,L,4,5773.245,0.4,0.0,2025-05-27,Retail,Hyderabad,1652.12,False,2025/05/27,4.0,,,0.0,1652.12,False,False,True,False,True,False,True,False,13855.787999999999,13855.787999999999,False,False,False,13855.787999999999,,False,False,1652.12
2046,Men,Soccer,Tiempo Legend,M,-1,6045.785,0.24,0.0,2024-09-17,Online,Bangalore,1314.84,True,17-09-2024,-1.0,,,0.0,1314.84,False,False,True,False,True,True,True,False,-4594.7966,-4594.7966,False,False,False,-4594.7966,,False,False,1314.84
3277,Men,Training,SuperRep Go,M,4,5280.57,0.32,0.0,2024-09-05,Online,Bangalore,293.59,False,2024/09/05,4.0,,,0.0,293.59,False,False,True,False,True,True,True,False,14363.150399999999,14363.150399999999,False,False,False,14363.150399999999,,False,False,293.59
3278,Kids,Lifestyle,Dunk Low,L,3,6202.99,0.39,0.0,2025-01-06,Retail,Pune,107.83,False,2025/01/06,,,,0.0,107.83,False,False,True,False,True,False,True,True,11351.4717,11351.4717,False,False,False,11351.4717,,False,False,107.83
3279,Kids,Soccer,Mercurial Superfly,XL,4,2572.41,0.1,9260.68,2024-11-09,Retail,Delhi,3098.28,False,2024/11/09,4.0,2572.41,0.1,9260.68,3098.28,False,False,False,False,False,False,False,False,9260.676,9260.68,False,False,False,9260.68,,False,False,3098.28
3280,Kids,Training,SuperRep Go,XL,-1,7709.7,0.32,0.0,2024-10-12,Online,Mumbai,663.54,True,2024-10-12,-1.0,7709.7,,0.0,663.54,False,False,False,False,True,False,True,False,-5242.596,-5242.596,False,False,False,-5242.596,,False,False,663.54
3281,Men,Soccer,Mercurial Superfly,L,2,6075.6,0.425,0.0,,Retail,Pune,93.8,False,,2.0,6075.6,,0.0,93.8,False,False,False,False,True,False,True,False,6986.94,6986.94,False,True,False,6986.94,,False,False,93.8
